entity_type,entity_a_id,entity_a_value,entity_a_degree,entity_b_id,entity_b_value,entity_b_degree,similarity_score,merge_rule
LOCATION,LOCATION::COMPRESSOR BUILDINGS,Compressor buildings,1,LOCATION::COMPRESSOR BUILDING,compressor building,3,0.9744,near_exact
LOCATION,LOCATION::FIREWATER TANK AREA,firewater tank area,1,LOCATION::FIRE WATER TANK AREA,fire water tank area,1,0.9744,near_exact
LOCATION,LOCATION::LEVIATHAN SHOREBASE,Leviathan shorebase,2,LOCATION::LEVIATHAN SHORE BASE,leviathan shore base,1,0.9744,near_exact
LOCATION,LOCATION::PUBLIC PARKING AREA,public parking area,1,LOCATION::PUBLIC  PARKING AREA,public  parking area,1,0.9744,near_exact
LOCATION,LOCATION::149 RECEIVING AREA,149 receiving area,1,LOCATION::149A RECEIVING AREA,149A receiving area,1,0.973,near_exact
LOCATION,LOCATION::ACCOMMODATION AREAS,accommodation areas,1,LOCATION::ACCOMMODATION AREA,accommodation area,2,0.973,near_exact
LOCATION,LOCATION::CONCRETE THRESHOLDS,concrete thresholds,1,LOCATION::CONCRETE THRESHOLD,concrete threshold,1,0.973,near_exact
LOCATION,LOCATION::ELECTRICAL BUILDING,Electrical building,9,LOCATION::ELECTRICL BUILDING,electricl building,1,0.973,near_exact
LOCATION,LOCATION::ORKANGER SPOOLBASE,Orkanger Spoolbase,7,LOCATION::ORKANGER SPOOL BASE,Orkanger Spool base,2,0.973,near_exact
LOCATION,LOCATION::SABETTA SETTLEMENT,Sabetta settlement,63,LOCATION::SABYETTA SETTLEMENT,Sabyetta settlement,4,0.973,near_exact
LOCATION,LOCATION::SATURATION CHAMBERS,Saturation Chambers,1,LOCATION::SATURATION CHAMBER,Saturation chamber,1,0.973,near_exact
LOCATION,LOCATION::THEODORE SPOOLBASE,Theodore spoolbase,22,LOCATION::THEODORE SPOOL BASE,Theodore Spool Base,7,0.973,near_exact
LOCATION,LOCATION::DECK B -SOUTH SIDE,Deck B -South side,1,LOCATION::DECK B SOUTH SIDE,deck B south side,1,0.9714,near_exact
LOCATION,LOCATION::EVANTON SPOOL BASE,Evanton Spool base,7,LOCATION::EVANTON SPOOLBASE,Evanton spoolbase,10,0.9714,near_exact
LOCATION,LOCATION::LOWER WORKSTATION,lower workstation,2,LOCATION::LOWER WORKSTATIONS,lower workstations,1,0.9714,near_exact
LOCATION,LOCATION::LOWER WORKSTATION,lower workstation,2,LOCATION::LOWER WORK STATION,lower work station,1,0.9714,near_exact
LOCATION,LOCATION::PIPELINE CORRIDOR,pipeline corridor,1,LOCATION::PIPE LINE CORRIDOR,pipe line corridor,1,0.9714,near_exact
LOCATION,LOCATION::PRODUCTION SHOP 2,production shop 2,6,LOCATION::PRODUCTION SHOP 02,Production Shop 02,1,0.9714,near_exact
LOCATION,LOCATION::RAIGMORE HOSPITAL,Raigmore hospital,6,LOCATION::RAIGMORE HOSPIATAL,raigmore Hospiatal,1,0.9714,near_exact
LOCATION,LOCATION::SAFE RECOVERY ZONE,Safe Recovery Zone,1,LOCATION::SAFE RECOVER ZONE,Safe Recover Zone,1,0.9714,near_exact
LOCATION,LOCATION::UPPER WORK STATION,upper work station,3,LOCATION::UPPER WORKSTATION,upper workstation,1,0.9714,near_exact
LOCATION,LOCATION::2ND LEVEL CLINIC,2nd level clinic,9,LOCATION::2ND LEVEL  CLINIC,2nd level  clinic,1,0.9697,near_exact
LOCATION,LOCATION::FIRST AID  CENTRE,First aid  centre,1,LOCATION::FIRST AID CENTRE,First aid centre,2,0.9697,near_exact
LOCATION,"LOCATION::FORT ST. JOHN, BC","Fort St. John, BC",1,"LOCATION::FORT ST JOHN, BC","Fort St John, BC",1,0.9697,near_exact
LOCATION,LOCATION::PAITING WORKSHOP,paiting workshop,1,LOCATION::PAINTING WORKSHOP,Painting workshop,1,0.9697,near_exact
LOCATION,LOCATION::SOUTH WEST CORNER,south west corner,1,LOCATION::SOUTHWEST CORNER,southwest corner,2,0.9697,near_exact
LOCATION,LOCATION::UPPER WORKSTATION,upper workstation,1,LOCATION::UPPER WORKSTAION,Upper Workstaion,1,0.9697,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - OFFSHORE ASSETS - JUMBO FAIRPLAYER AND LOCATION: SPAIN. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Offshore Assets - Jumbo Fairplayer and Location: Spain. Please update lookup table.,1,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - OFFSHORE ASSETS - JUMBO FAIRPLAYER AND LOCATION: ISRAEL. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Offshore Assets - Jumbo Fairplayer and Location: Israel. Please update lookup table.,11,0.9694,near_exact
LOCATION,LOCATION::TECHNIP FIRST AID MEDICAL CENTER,Technip First aid Medical center,2,LOCATION::TECHNIP FIRST AID MEDICAL CENTRE,Technip First aid Medical centre,1,0.9688,near_exact
LOCATION,LOCATION::BROWNFIELD AREA,brownfield area,5,LOCATION::BROWN FIELD AREA,Brown Field area,1,0.9677,near_exact
LOCATION,LOCATION::CHILLWATER ROOM,chillwater room,1,LOCATION::CHILL WATER ROOM,chill water room,1,0.9677,near_exact
LOCATION,LOCATION::DANDE SPOOLBASE,Dande Spoolbase,3,LOCATION::DANDE SPOOL BASE,Dande Spool Base,1,0.9677,near_exact
LOCATION,LOCATION::DORMITORY #2-2.6,dormitory #2-2.6,1,LOCATION::DORMITORY 2-2.6,dormitory 2-2.6,1,0.9677,near_exact
LOCATION,LOCATION::EYE WASH STATION,eye wash station,3,LOCATION::EYEWASH STATION,eyewash station,1,0.9677,near_exact
LOCATION,LOCATION::MAIN GUARD HOUSE,main guard house,1,LOCATION::MAIN GUARDHOUSE,main guardhouse,1,0.9677,near_exact
LOCATION,LOCATION::MARSHALLING AREA,marshalling area,7,LOCATION::MARSHALING AREA,marshaling area,2,0.9677,near_exact
LOCATION,LOCATION::PORT OF VITORIA,Port of Vitoria,1,LOCATION::PORT OF VICTORIA,port of Victoria,1,0.9677,near_exact
LOCATION,LOCATION::PORT OF TANANGER,Port of Tananger,1,LOCATION::PORT OF TANAGER,port of Tanager,1,0.9677,near_exact
LOCATION,LOCATION::PRODUCTION SHOP,production shop,4,LOCATION::PRODUCTION SHOPS,production shops,1,0.9677,near_exact
LOCATION,LOCATION::SHELTERED WATERS,sheltered waters,2,LOCATION::SHELTERED WATER,sheltered water,1,0.9677,near_exact
LOCATION,LOCATION::SWICHBOARD ROOM,swichboard room,1,LOCATION::SWITCHBOARD ROOM,Switchboard Room,1,0.9677,near_exact
LOCATION,LOCATION::TELLURIDE LODGE,Telluride Lodge,1,LOCATION::TELLLURIDE LODGE,Tellluride Lodge,1,0.9677,near_exact
LOCATION,LOCATION::VESSEL LOCATION,Vessel location,4,LOCATION::VESSELS LOCATION,vessels location,1,0.9677,near_exact
LOCATION,LOCATION::WESTCON DRY DOCK,Westcon dry dock,1,LOCATION::WESTCON DRYDOCK,Westcon Drydock,1,0.9677,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - VENDOR SITE AND LOCATION: UNITED KINGDOM - ELLON. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Vendor Site and Location: United Kingdom - Ellon. Please update lookup table.,1,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - VENDOR SITE AND LOCATION: UNITED KINGDOM - NIGG. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Vendor Site and Location: United Kingdom - Nigg. Please update lookup table.,1,0.9674,near_exact
LOCATION,LOCATION::FOUNDATION OF THE 8500-STR-600,foundation of the 8500-STR-600,1,LOCATION::FOUNDATION OF THE 8500-STR-400,foundation of the 8500-STR-400,1,0.9667,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - NOT APPLICABLE AND LOCATION: FRANCE - ROUEN. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Not Applicable and Location: France - Rouen. Please update lookup table.,1,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - NOT APPLICABLE AND LOCATION: FRANCE - MANOSQUE. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Not Applicable and Location: France - Manosque. Please update lookup table.,1,0.9665,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - YARDS/BASES - OTHER AND LOCATION: UNITED STATES - ODESSA. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Yards/Bases - Other and Location: United States - Odessa. Please update lookup table.,1,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - YARDS/BASES - OTHER AND LOCATION: UNITED STATES - MOBILE. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Yards/Bases - Other and Location: United States - Mobile. Please update lookup table.,2,0.9655,near_exact
LOCATION,LOCATION::149A GUL CIRCLE,149A Gul Circle,1,LOCATION::149 GUL CIRCLE,149 Gul Circle,2,0.9655,near_exact
LOCATION,LOCATION::ALEXANDROUPOLIS,Alexandroupolis,1,LOCATION::ALEXANDROUPOLI,Alexandroupoli,1,0.9655,near_exact
LOCATION,LOCATION::AREA 4 UNIT 19,Area 4 Unit 19,1,LOCATION::AREA 4- UNIT 19,Area 4- Unit 19,1,0.9655,near_exact
LOCATION,LOCATION::BARRICADED AREA,barricaded area,35,LOCATION::BARRICADE AREA,barricade area,3,0.9655,near_exact
LOCATION,LOCATION::BAY 4 ENTRY WAY,bay 4 entry way,1,LOCATION::BAY 4 ENTRYWAY,bay 4 entryway,1,0.9655,near_exact
LOCATION,LOCATION::CONCRETE BLOCK,concrete block,1,LOCATION::CONCRETE BLOCKS,concrete blocks,2,0.9655,near_exact
LOCATION,LOCATION::HYDROTEST AREA,hydrotest area,1,LOCATION::HYDRO TEST AREA,hydro test area,1,0.9655,near_exact
LOCATION,LOCATION::MAINLINE BUILDING LINE 1 SIDE,mainline building line 1 side,1,LOCATION::MAINLINE BUILDING LINE 2 SIDE,mainline building line 2 side,1,0.9655,near_exact
LOCATION,LOCATION::MAIN DECK AREAS,main deck areas,1,LOCATION::MAIN DECK AREA,main deck area,2,0.9655,near_exact
LOCATION,LOCATION::MOBILE ALABAMA,Mobile Alabama,6,"LOCATION::MOBILE, ALABAMA","Mobile, Alabama",6,0.9655,near_exact
LOCATION,LOCATION::MODULE ESS -300,module ESS -300,1,LOCATION::MODULE ESS-300,Module ESS-300,1,0.9655,near_exact
LOCATION,LOCATION::ORION MANIFOLD,Orion Manifold,1,LOCATION::ORION MANNIFOLD,Orion Mannifold,1,0.9655,near_exact
LOCATION,LOCATION::PACKING LINE 1,packing line 1,2,LOCATION::PACKING LINE #1,packing Line #1,1,0.9655,near_exact
LOCATION,LOCATION::PROJECT OFFICES,project offices,1,LOCATION::PROJECT OFFICE,project office,2,0.9655,near_exact
LOCATION,LOCATION::RECEIVING DOCKS,receiving docks,1,LOCATION::RECEIVING DOCK,receiving dock,3,0.9655,near_exact
LOCATION,LOCATION::SOUTH PIPE RACK,south pipe rack,1,LOCATION::SOUTH PIPERACK,South piperack,1,0.9655,near_exact
LOCATION,LOCATION::SUBSTATION 302,Substation 302,1,LOCATION::SUB STATION 302,Sub Station 302,1,0.9655,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - OFFSHORE ASSETS - OTHER AND LOCATION: EQUATORIAL GUINEA. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Offshore Assets - Other and Location: Equatorial Guinea. Please update lookup table.,2,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - OFFSHORE ASSETS AND LOCATION: EQUATORIAL GUINEA. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Offshore Assets and Location: Equatorial Guinea. Please update lookup table.,1,0.964,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - OFFSHORE ASSETS - NORMAND INSTALLER AND LOCATION: MOZAMBIQUE - MAPUTO. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Offshore Assets - Normand Installer and Location: Mozambique - Maputo. Please update lookup table.,1,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - OFFSHORE ASSETS - NORMAND INSTALLER AND LOCATION: MOZAMBIQUE. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Offshore Assets - Normand Installer and Location: Mozambique. Please update lookup table.,3,0.9639,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - OFFICES AND LOCATION: SWITZERLAND. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Offices and Location: Switzerland. Please update lookup table.,4,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - OFFICES AND LOCATION: SWITZERLAND - BAAR. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Offices and Location: Switzerland - Baar. Please update lookup table.,1,0.9637,near_exact
LOCATION,LOCATION::2000T CAROUSEL,2000T Carousel,1,LOCATION::2000 CAROUSEL,2000 Carousel,2,0.963,near_exact
LOCATION,LOCATION::4200- 301/302,4200- 301/302,1,LOCATION::4200 - 301/302,4200 - 301/302,1,0.963,near_exact
LOCATION,LOCATION::ACCOMMODATIONS,accommodations,1,LOCATION::ACCOMMODATION,accommodation,5,0.963,near_exact
LOCATION,LOCATION::ATM4 ENTRANCE,ATM4 entrance,1,LOCATION::ATM 4 ENTRANCE,ATM 4 entrance,1,0.963,near_exact
LOCATION,LOCATION::BATTERY LIMIT,battery limit,1,LOCATION::BATTERY LIMITS,battery limits,1,0.963,near_exact
LOCATION,LOCATION::BUILDING SITE,building site,3,LOCATION::BUILDING SITES,building sites,1,0.963,near_exact
LOCATION,LOCATION::CLIENT OFFICE,client office,3,LOCATION::CLIENTS OFFICE,clients office,1,0.963,near_exact
LOCATION,LOCATION::COSMOS OFFICES,Cosmos Offices,1,LOCATION::COSMOS OFFICE,Cosmos Office,1,0.963,near_exact
LOCATION,LOCATION::EMPLOYEES HOME,EMPLOYEES HOME,1,LOCATION::EMPLOYEE HOME,EMPLOYEE HOME,3,0.963,near_exact
LOCATION,LOCATION::FIER HOSPITAL,Fier Hospital,3,LOCATION::FIERI HOSPITAL,Fieri hospital,1,0.963,near_exact
LOCATION,LOCATION::IMMEDIATE AREA,immediate area,3,LOCATION::IMMEDIATE ARE,immediate are,2,0.963,near_exact
LOCATION,LOCATION::INTERSTATE 20,Interstate 20,2,LOCATION::INTERSTATE 220,Interstate 220,1,0.963,near_exact
LOCATION,LOCATION::LIFTING POINTS,lifting points,1,LOCATION::LIFTING POINT,lifting point,1,0.963,near_exact
LOCATION,LOCATION::LUANDA ANGOLA,Luanda Angola,1,"LOCATION::LUANDA, ANGOLA","Luanda, Angola",1,0.963,near_exact
LOCATION,LOCATION::MOONPOOL AREA,moonpool area,8,LOCATION::MOON POOL AREA,moon pool area,3,0.963,near_exact
LOCATION,LOCATION::NORTH WEST END,North West end,1,LOCATION::NORTHWEST END,Northwest end,1,0.963,near_exact
LOCATION,LOCATION::PLATFORM 1400,platform 1400,2,LOCATION::PLATEFORM 1400,plateform 1400,3,0.963,near_exact
LOCATION,LOCATION::PLATFORM DECK,platform deck,1,LOCATION::PLATFORM DECKS,Platform Decks,1,0.963,near_exact
LOCATION,LOCATION::ROMASHKA CAMP,Romashka camp,9,LOCATION::ROMASHKA” CAMP,Romashka” Camp,2,0.963,near_exact
LOCATION,LOCATION::ROMASHKA CAMP,Romashka camp,9,"LOCATION::ROMASHKA"" CAMP","Romashka"" Camp",1,0.963,near_exact
LOCATION,LOCATION::SHEPERDS QUAY,Sheperds Quay,2,LOCATION::SHEPHERDS QUAY,Shepherds Quay,1,0.963,near_exact
LOCATION,LOCATION::SHIPPING LANE,shipping lane,1,LOCATION::SHIPPING LANES,shipping lanes,1,0.963,near_exact
LOCATION,LOCATION::WEST CAR PARKS,West Car Parks,1,LOCATION::WEST CAR PARK,west car park,2,0.963,near_exact
LOCATION,LOCATION::WORK LOCATION,work location,12,LOCATION::WORKS LOCATION,works location,1,0.963,near_exact
LOCATION,LOCATION::149A CAR PARK,149A car park,1,LOCATION::149A CARPARK,149A carpark,1,0.96,near_exact
LOCATION,LOCATION::ADMINISTRATIVE BUILDING I,administrative building I,1,LOCATION::ADMINISTRATIVE BUILDING 2,administrative building 2,2,0.96,near_exact
LOCATION,LOCATION::AMENITY ROOM,amenity room,2,LOCATION::AMENITY ROOMS,amenity rooms,1,0.96,near_exact
LOCATION,LOCATION::HANG-OFF DECK,Hang-Off Deck,1,LOCATION::HANGOFF DECK,hangoff deck,1,0.96,near_exact
LOCATION,LOCATION::HANG OFF DECK,Hang off Deck,2,LOCATION::HANGOFF DECK,hangoff deck,1,0.96,near_exact
LOCATION,LOCATION::KAKINADA PORT,Kakinada Port,4,LOCATION::KAKINDA PORT,Kakinda port,1,0.96,near_exact
LOCATION,LOCATION::LAY DOWN YARD,lay down yard,2,LOCATION::LAYDOWN YARD,laydown yard,2,0.96,near_exact
LOCATION,LOCATION::LAY DOWN AREA,lay down area,7,LOCATION::LAYDOWN AREA,laydown area,8,0.96,near_exact
LOCATION,LOCATION::NHT/ CCR AREA,NHT/ CCR area,1,LOCATION::NHT/CCR AREA,NHT/CCR area,1,0.96,near_exact
LOCATION,LOCATION::NHT /CCR AREA,NHT /CCR area,1,LOCATION::NHT/CCR AREA,NHT/CCR area,1,0.96,near_exact
LOCATION,LOCATION::NOVYY URENGOY,Novyy Urengoy,1,LOCATION::NOVY URENGOY,Novy Urengoy,2,0.96,near_exact
LOCATION,LOCATION::NOVY URENGOY,Novy Urengoy,2,LOCATION::NOVIY URENGOY,Noviy Urengoy,1,0.96,near_exact
LOCATION,LOCATION::PIPELAY TOWER,Pipelay Tower,8,LOCATION::PIPELAY TOWE,Pipelay Towe,1,0.96,near_exact
LOCATION,LOCATION::SCRAPPER AREA,scrapper area,1,LOCATION::SCRAPER AREA,scraper area,1,0.96,near_exact
LOCATION,LOCATION::STAGING LANES,staging lanes,3,LOCATION::STAGING LANE,staging lane,2,0.96,near_exact
LOCATION,LOCATION::STORAGE AREAS,storage areas,1,LOCATION::STORAGE AREA,storage area,61,0.96,near_exact
LOCATION,LOCATION::STORAGE YARD,storage yard,5,LOCATION::STORAGE YARD4,storage yard4,1,0.96,near_exact
LOCATION,LOCATION::STREET NR.23,street nr.23,1,LOCATION::STREET NR. 23,street Nr. 23,1,0.96,near_exact
LOCATION,LOCATION::STRUCTURE 070,structure 070,1,LOCATION::STRUCTURE 70,structure 70,1,0.96,near_exact
LOCATION,LOCATION::STREET NR. 22,street Nr. 22,1,LOCATION::STREET NR.22,street Nr.22,1,0.96,near_exact
LOCATION,LOCATION::UTILITY ROOM,utility room,2,LOCATION::UTILITY ROOMS,utility rooms,1,0.96,near_exact
LOCATION,LOCATION::WELDING AREA,welding area,5,LOCATION::WELDING AREAS,welding areas,1,0.96,near_exact
LOCATION,LOCATION::WELLHEAD DECK,wellhead deck,1,LOCATION::WELLHED DECK,wellhed deck,1,0.96,near_exact
LOCATION,LOCATION::WORKING AREA,working area,14,LOCATION::WORKING AREAS,working areas,1,0.96,near_exact
LOCATION,LOCATION::ADMINISTRATIVE BUILDING,administrative building,5,LOCATION::ADMINISTRATIVE BUILDING I,administrative building I,1,0.9583,near_exact
LOCATION,LOCATION::ADMINISTRATIVE BUILDING,administrative building,5,LOCATION::ADMINISTRATIVE BUILDING 2,administrative building 2,2,0.9583,near_exact
LOCATION,LOCATION::CONTROL SECTION A-R03-02,Control section A-R03-02,1,LOCATION::CONTROL SECTION A-R04-02,Control Section A-R04-02,1,0.9583,near_exact
LOCATION,LOCATION::ROMASHKA MEDICS’ STATION,Romashka medics’ station,4,LOCATION::ROMASHKA MEDICS' STATION,Romashka medics' station,1,0.9583,near_exact
LOCATION,LOCATION::BATTEMENT C,Battement C,1,LOCATION::BATTEMENT C1,Battement C1,1,0.9565,near_exact
LOCATION,LOCATION::BUCKUP AREA,buckup area,2,LOCATION::BUCK UP AREA,buck up area,2,0.9565,near_exact
LOCATION,LOCATION::BUILDING S11,building S11,1,LOCATION::BUILDING 11,building 11,2,0.9565,near_exact
LOCATION,LOCATION::BUILDING 11,building 11,2,LOCATION::BUILDING 181,building 181,1,0.9565,near_exact
LOCATION,LOCATION::BUILDING 11,building 11,2,LOCATION::BUILDING 113,Building 113,1,0.9565,near_exact
LOCATION,LOCATION::BUILDING 13,Building 13,1,LOCATION::BUILDING 113,Building 113,1,0.9565,near_exact
LOCATION,LOCATION::DRIVE-THROUGH TEST CELL,drive-through test cell,1,LOCATION::DRIVE THROUGH TEST CELL,drive through test cell,1,0.9565,near_exact
LOCATION,LOCATION::ENGINE ROOM,engine room,31,LOCATION::ENGINE ROOMS,engine rooms,1,0.9565,near_exact
LOCATION,LOCATION::GROUND FLOOR,ground floor,22,LOCATION::GROUNDFLOOR,groundfloor,1,0.9565,near_exact
LOCATION,LOCATION::JBS PARKWAY,JBS Parkway,1,LOCATION::JBS PARK WAY,JBS Park Way,1,0.9565,near_exact
LOCATION,LOCATION::LOCKER ROOM,locker room,11,LOCATION::LOCKER ROOMS,locker rooms,1,0.9565,near_exact
LOCATION,LOCATION::LOWER LEVELS,lower levels,2,LOCATION::LOWER LEVEL,lower level,11,0.9565,near_exact
LOCATION,LOCATION::MLA W10 DECK,MLA W10 deck,1,LOCATION::MLA 10 DECK,MLA 10 deck,1,0.9565,near_exact
LOCATION,LOCATION::PARKING LOT,parking lot,46,LOCATION::PARKING SLOT,parking slot,1,0.9565,near_exact
LOCATION,LOCATION::PUBLIC ROAD,public road,13,LOCATION::PUBLIC ROADS,public roads,1,0.9565,near_exact
LOCATION,LOCATION::S05 HIGH BAY,S05 High Bay,1,LOCATION::S05 HIGHBAY,S05 Highbay,1,0.9565,near_exact
LOCATION,LOCATION::SCAFFOLDING,scaffolding,1,LOCATION::SCAFFOLDINGS,scaffoldings,1,0.9565,near_exact
LOCATION,LOCATION::SHIN HANNAE,Shin hannae,1,LOCATION::SHIN HAN-NAE,Shin han-nae,1,0.9565,near_exact
LOCATION,LOCATION::STATION # 0,station # 0,1,LOCATION::STATION “# 0,station “# 0,1,0.9565,near_exact
LOCATION,LOCATION::STORM DRAIN,storm drain,9,LOCATION::STORM DRAINS,storm drains,1,0.9565,near_exact
LOCATION,LOCATION::TEST CELL 4,test cell 4,1,LOCATION::TEST CELL #4,Test Cell #4,1,0.9565,near_exact
LOCATION,LOCATION::TEST CELL #1,Test Cell #1,4,LOCATION::TEST CELL 1,test cell 1,1,0.9565,near_exact
LOCATION,LOCATION::TEST CELL 2,Test cell 2,1,LOCATION::TEST CELL #2,Test Cell #2,1,0.9565,near_exact
LOCATION,LOCATION::TIE IN SHED,tie in shed,3,LOCATION::TIE IN SHEDS,tie in sheds,2,0.9565,near_exact
LOCATION,LOCATION::TRAIN1 SITE,TRAIN1 site,1,LOCATION::TRAIN 1 SITE,Train 1 site,1,0.9565,near_exact
LOCATION,LOCATION::UPPER LEVEL,upper level,6,LOCATION::UPPER LEVELS,upper levels,1,0.9565,near_exact
LOCATION,LOCATION::WAREHOUSE 2,warehouse 2,2,LOCATION::WAREHOUSE #2,Warehouse #2,1,0.9565,near_exact
LOCATION,LOCATION::WASH OUT PIT,wash out pit,1,LOCATION::WASHOUT PIT,washout pit,1,0.9565,near_exact
LOCATION,LOCATION::WEATHERDECK,weatherdeck,1,LOCATION::WEATHER DECK,weather deck,1,0.9565,near_exact
LOCATION,LOCATION::WORKSTATION,workstation,13,LOCATION::WORK STATION,work station,7,0.9565,near_exact
LOCATION,LOCATION::WORKSTATION,workstation,13,LOCATION::WORKSTATIONS,workstations,1,0.9565,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - NOT APPLICABLE AND LOCATION: UNITED STATES - DICKINSON. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Not Applicable and Location: United States - Dickinson. Please update lookup table.,1,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - NOT APPLICABLE AND LOCATION: UNITED STATES - KILGORE. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Not Applicable and Location: United States - Kilgore. Please update lookup table.,1,0.9558,near_exact
LOCATION,LOCATION::ADMINISTRATIVE BULDING,Administrative Bulding,1,LOCATION::ADMINISTRATIVE BUIDING,administrative buiding,1,0.9545,near_exact
LOCATION,LOCATION::DOLPHIN ALPHA PLATFORM,Dolphin Alpha platform,15,LOCATION::DOLPHIN ALPHA PLATFROM,Dolphin Alpha platfrom,1,0.9545,near_exact
LOCATION,LOCATION::NORTHERN WHY STRUCTURE,Northern Why Structure,1,LOCATION::NORTHERN WYE STRUCTURE,Northern Wye Structure,1,0.9545,near_exact
LOCATION,LOCATION::WALK-IN MEDICAL CENTRE,walk-in medical centre,1,LOCATION::WALK-IN MEDICAL CENTER,walk-in medical center,1,0.9545,near_exact
LOCATION,LOCATION::WESTERN INTERCONNECTING PIPERACK,Western Interconnecting Piperack,1,LOCATION::WESTERN INTERCONNECTING PIPE PACK,Western Interconnecting Pipe Pack,1,0.9538,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - YARDS/BASES AND LOCATION: GREECE. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Yards/Bases and Location: Greece. Please update lookup table.,4,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - YARDS/BASES AND LOCATION: GREECE - ATHENS. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Yards/Bases and Location: Greece - Athens. Please update lookup table.,2,0.9534,near_exact
LOCATION,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - OFFSHORE ASSETS - SKANDI NITERÓI - ACCOMMODATION - LAUNDRY AND LOCATION: BRAZIL - RIO DE JANEIRO. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Offshore Assets - Skandi Niterói - Accommodation - Laundry and Location: Brazil - Rio de Janeiro. Please update lookup table.,1,LOCATION::COUNTRY:MISSING WORKPLACE: WORKPLACE - OFFSHORE ASSETS - SKANDI NITERÓI - ACCOMMODATION - COMMUNAL AREAS AND LOCATION: BRAZIL - RIO DE JANEIRO. PLEASE UPDATE LOOKUP TABLE.,Missing Workplace: Workplace - Offshore Assets - Skandi Niterói - Accommodation - Communal areas and Location: Brazil - Rio de Janeiro. Please update lookup table.,1,0.953,near_exact
LOCATION,LOCATION::REGION:REPUBLIC OF. PLEASE UPDATE LOOKUP TABLE.,Republic of. Please update lookup table.,14,LOCATION::REGION:REPUBLIC OF THE. PLEASE UPDATE LOOKUP TABLE.,Republic of the. Please update lookup table.,2,0.9524,near_exact
LOCATION,LOCATION::BROWN FIELD,Brown Field,6,LOCATION::BROWNFIELD,Brownfield,3,0.9524,near_exact
LOCATION,LOCATION::BUILDING 3,Building 3,11,LOCATION::BUILDING 13,Building 13,1,0.9524,near_exact
