id_l,id_r,type,title_l,title_r,score,nums_l,nums_r,num_jaccard,block_key
023647c3-aa8d-4534-93ec-2f6485ff8ebc,86926afd-a054-4337-a976-21af0f86a206,BODY_PART,LEFT HAND - THIRD FINGER,LEFT HAND 4TH FINGER,0.9047619047619048,,4,0.0,BODY_PART|LEFT|5
023647c3-aa8d-4534-93ec-2f6485ff8ebc,d702296b-b8a4-45c9-82cb-c406eb44ea34,BODY_PART,LEFT HAND - THIRD FINGER,LEFT HAND 3RD FINGER,0.9047619047619048,,3,0.0,BODY_PART|LEFT|5
023647c3-aa8d-4534-93ec-2f6485ff8ebc,75987352-78e1-4ee1-84bd-5de85f4cc949,BODY_PART,LEFT HAND - THIRD FINGER,LEFT HAND THIRD FINGER,1.0,,,1.0,BODY_PART|LEFT|5
023647c3-aa8d-4534-93ec-2f6485ff8ebc,d5853ca2-34e7-401a-8d4e-6cc4bafc697c,BODY_PART,LEFT HAND - THIRD FINGER,LEFT HAND 5TH FINGER,0.9047619047619048,,5,0.0,BODY_PART|LEFT|5
023647c3-aa8d-4534-93ec-2f6485ff8ebc,b2b50abd-8be7-4c45-b254-4e3428a2bed2,BODY_PART,LEFT HAND - THIRD FINGER,LEFT HAND - 3RD FINGER,0.9047619047619048,,3,0.0,BODY_PART|LEFT|5
59ad04c1-75fc-4121-9ff7-60d655bef679,86926afd-a054-4337-a976-21af0f86a206,BODY_PART,LEFT HAND - 1ST FINGER,LEFT HAND 4TH FINGER,0.9,1,4,0.0,BODY_PART|LEFT|5
59ad04c1-75fc-4121-9ff7-60d655bef679,959b6b98-851a-4585-93c9-92f8349489c1,BODY_PART,LEFT HAND - 1ST FINGER,LEFT HAND 1ST FINGER,1.0,1,1,1.0,BODY_PART|LEFT|5
59ad04c1-75fc-4121-9ff7-60d655bef679,d5853ca2-34e7-401a-8d4e-6cc4bafc697c,BODY_PART,LEFT HAND - 1ST FINGER,LEFT HAND 5TH FINGER,0.9,1,5,0.0,BODY_PART|LEFT|5
c36d9451-d229-47a4-aa15-ff553c4961ec,86926afd-a054-4337-a976-21af0f86a206,BODY_PART,LEFT HAND THUMB FINGER,LEFT HAND 4TH FINGER,0.9047619047619048,,4,0.0,BODY_PART|LEFT|5
c36d9451-d229-47a4-aa15-ff553c4961ec,d5853ca2-34e7-401a-8d4e-6cc4bafc697c,BODY_PART,LEFT HAND THUMB FINGER,LEFT HAND 5TH FINGER,0.9047619047619048,,5,0.0,BODY_PART|LEFT|5
2fe58439-b489-4ac5-b16d-577d241a4bb2,d702296b-b8a4-45c9-82cb-c406eb44ea34,BODY_PART,LEFT HAND 2ND FINGER,LEFT HAND 3RD FINGER,0.9,2,3,0.0,BODY_PART|LEFT|5
2fe58439-b489-4ac5-b16d-577d241a4bb2,b2b50abd-8be7-4c45-b254-4e3428a2bed2,BODY_PART,LEFT HAND 2ND FINGER,LEFT HAND - 3RD FINGER,0.9,2,3,0.0,BODY_PART|LEFT|5
86926afd-a054-4337-a976-21af0f86a206,959b6b98-851a-4585-93c9-92f8349489c1,BODY_PART,LEFT HAND 4TH FINGER,LEFT HAND 1ST FINGER,0.9,4,1,0.0,BODY_PART|LEFT|5
86926afd-a054-4337-a976-21af0f86a206,75987352-78e1-4ee1-84bd-5de85f4cc949,BODY_PART,LEFT HAND 4TH FINGER,LEFT HAND THIRD FINGER,0.9047619047619048,4,,0.0,BODY_PART|LEFT|5
86926afd-a054-4337-a976-21af0f86a206,d5853ca2-34e7-401a-8d4e-6cc4bafc697c,BODY_PART,LEFT HAND 4TH FINGER,LEFT HAND 5TH FINGER,0.95,4,5,0.0,BODY_PART|LEFT|5
918e6b69-f55c-4000-9e25-82a1f6996fc4,c86395b2-965c-438b-9644-e14b5b6ce5d0,BODY_PART,LEFT MIDDLE FINGER TIP,LEFT MIDDLE (RING) FINGER,0.9,,,1.0,BODY_PART|LEFT|5
918e6b69-f55c-4000-9e25-82a1f6996fc4,8296bd83-b3e2-46ef-a690-3fa0fa4186a9,BODY_PART,LEFT MIDDLE FINGER TIP,"LEFT HAND, MIDDLE FINGER",0.9,,,1.0,BODY_PART|LEFT|5
959b6b98-851a-4585-93c9-92f8349489c1,d5853ca2-34e7-401a-8d4e-6cc4bafc697c,BODY_PART,LEFT HAND 1ST FINGER,LEFT HAND 5TH FINGER,0.9,1,5,0.0,BODY_PART|LEFT|5
d702296b-b8a4-45c9-82cb-c406eb44ea34,75987352-78e1-4ee1-84bd-5de85f4cc949,BODY_PART,LEFT HAND 3RD FINGER,LEFT HAND THIRD FINGER,0.9047619047619048,3,,0.0,BODY_PART|LEFT|5
d702296b-b8a4-45c9-82cb-c406eb44ea34,b2b50abd-8be7-4c45-b254-4e3428a2bed2,BODY_PART,LEFT HAND 3RD FINGER,LEFT HAND - 3RD FINGER,1.0,3,3,1.0,BODY_PART|LEFT|5
d702296b-b8a4-45c9-82cb-c406eb44ea34,9e10dbc3-10f0-4872-bccd-bdb3180b5e6e,BODY_PART,LEFT HAND 3RD FINGER,LEFT HAND - EAR FINGER,0.9,3,,0.0,BODY_PART|LEFT|5
75987352-78e1-4ee1-84bd-5de85f4cc949,d5853ca2-34e7-401a-8d4e-6cc4bafc697c,BODY_PART,LEFT HAND THIRD FINGER,LEFT HAND 5TH FINGER,0.9047619047619048,,5,0.0,BODY_PART|LEFT|5
75987352-78e1-4ee1-84bd-5de85f4cc949,b2b50abd-8be7-4c45-b254-4e3428a2bed2,BODY_PART,LEFT HAND THIRD FINGER,LEFT HAND - 3RD FINGER,0.9047619047619048,,3,0.0,BODY_PART|LEFT|5
b2b50abd-8be7-4c45-b254-4e3428a2bed2,9e10dbc3-10f0-4872-bccd-bdb3180b5e6e,BODY_PART,LEFT HAND - 3RD FINGER,LEFT HAND - EAR FINGER,0.9,3,,0.0,BODY_PART|LEFT|5
2c40dace-5c91-4c66-aa89-a0cfae21b2de,9e10dbc3-10f0-4872-bccd-bdb3180b5e6e,BODY_PART,LEFT HAND - MAJOR FINGER,LEFT HAND - EAR FINGER,0.9047619047619048,,,1.0,BODY_PART|LEFT|5
6091d853-daf1-4e7b-96cc-03148060acda,f7993449-fc96-460b-9be5-ad9d1135e5a4,EQUIPMENT,2.5 T FORKLIFT,2.5T FORKLIFT,0.9629629629629629,2|5,2|5,1.0,EQUIPMENT|2|3
a758467f-ffa9-4289-b64f-9461b9806e36,4e9e120a-7d1b-4c30-b4e1-d4f4b3778caa,EQUIPMENT,WOODEN PIECE,WOODEN PIECES,0.96,,,1.0,EQUIPMENT|WOODEN|3
5bf6f308-da26-4013-8c3c-41e2cc81d0fb,077366a5-58b1-445c-9635-6992a4b95733,EQUIPMENT,WOODEN BLOCK,WOODEN BLOCKS,0.96,,,1.0,EQUIPMENT|WOODEN|3
d7e8d327-2979-4908-8ec0-49aed55a2b8f,8c411167-417a-48db-b56e-cef064bbfaa3,EQUIPMENT,WOODEN BOARDS,WOODEN BOARD,0.96,,,1.0,EQUIPMENT|WOODEN|3
fbb8a536-a73c-43ae-8fcb-57c99f9ed105,ddd67e6d-0b73-4339-bc8f-129a8e823bc5,EQUIPMENT,WOODEN CRATE,WOODEN CRATES,0.96,,,1.0,EQUIPMENT|WOODEN|3
749031e1-b1b8-4278-b421-05600c8f85a0,28ebf3eb-a264-40ab-9535-8752b60d45de,EQUIPMENT,WOODEN CHOCKS,WOODEN CHOCK,0.96,,,1.0,EQUIPMENT|WOODEN|3
ef5c0c99-c40b-431b-b97c-0a62663b8164,3d875a36-d822-483f-abd9-ebff125d18a3,EQUIPMENT,WOODEN PLATES,WOODEN PLATE,0.96,,,1.0,EQUIPMENT|WOODEN|3
53e8f788-48fb-435b-a069-12f253ea08c0,97db92a6-a1ac-4657-888c-2344e81a6266,LOCATION,GREECE/KP20,GREECE/KP,0.9,20,,0.0,LOCATION|GREECE|2
53e8f788-48fb-435b-a069-12f253ea08c0,01553cb8-8228-458a-ab28-cbacf76957f1,LOCATION,GREECE/KP20,GREECE/KP27,0.9090909090909091,20,27,0.0,LOCATION|GREECE|2
97db92a6-a1ac-4657-888c-2344e81a6266,01553cb8-8228-458a-ab28-cbacf76957f1,LOCATION,GREECE/KP,GREECE/KP27,0.9,,27,0.0,LOCATION|GREECE|2
003f18e8-1237-4d4f-8d77-550851ae4f53,143f20c5-d705-4352-8c27-3a11e886d2d4,INCIDENT_TYPE,ACCIDENT 551976 - NON-TECHNIP OWNED – BNJ-LTI (RTA) 03 – 2529 TRANS ADRIATIC PIPELINE – GREECE/KP 190 – 07/09/2017 – RIB FRACTURES WITH TRUCK INCIDENT,ACCIDENT 551976 - NON-TECHNIP OWNED - BNJ-LTI (RTA) 03 - 2529 TRANS ADRIATIC PIPELINE – GREECE/KP 190 – 07/09/2017 – RIB FRACTURES WITH TRUCK INCIDENT,1.0,551976|03|2529|190|07|09|2017,551976|03|2529|190|07|09|2017,1.0,INCIDENT_TYPE|ACCIDENT|34
c7e7a725-606f-4168-ad30-2f8ff44d85e1,420c7d18-d461-4b2e-a37d-0bdec01e76eb,LOCATION,ALBANIA/KP 57,ALBANIA/KP 76,0.923076923076923,57,76,0.0,LOCATION|ALBANIA|3
c7e7a725-606f-4168-ad30-2f8ff44d85e1,8d9b390d-b1a0-4445-841e-ad5a25c7e86c,LOCATION,ALBANIA/KP 57,ALBANIA/KP 71,0.923076923076923,57,71,0.0,LOCATION|ALBANIA|3
420c7d18-d461-4b2e-a37d-0bdec01e76eb,8d9b390d-b1a0-4445-841e-ad5a25c7e86c,LOCATION,ALBANIA/KP 76,ALBANIA/KP 71,0.923076923076923,76,71,0.0,LOCATION|ALBANIA|3
d66a8ca4-0717-4e5d-8313-ad19133e6c33,0a1d7501-695b-4bcb-8830-8d3b22ba1e73,LOCATION,ALBANIA/KP 92,ALBANIA/KP 19,0.923076923076923,92,19,0.0,LOCATION|ALBANIA|3
be073681-5606-40ff-aac9-1da0f5afbf10,6f9adc55-8e51-4d32-bd67-0aca08e24eb1,LOCATION,ALBANIA/ACS03,ALBANIA/ACS02,0.923076923076923,03,02,0.0,LOCATION|ALBANIA|3
0a1d7501-695b-4bcb-8830-8d3b22ba1e73,8d9b390d-b1a0-4445-841e-ad5a25c7e86c,LOCATION,ALBANIA/KP 19,ALBANIA/KP 71,0.923076923076923,19,71,0.0,LOCATION|ALBANIA|3
163c08a5-5eea-4f04-b816-db749c35a955,d118c37c-08c1-40b0-b37f-dd5697be0ace,EQUIPMENT,SAND BAG,SAND BAGS,0.9411764705882354,,,1.0,EQUIPMENT|SAND|2
c8fd2a7a-f27d-4149-b99e-b676635f33f3,c909e1a2-61b5-428f-853e-aaae3193e490,ORGANIZATION,EQUINOR BRASIL ENERGIA LTDA.,EQUINOR BRASIL ENERGIA LTDA,1.0,,,1.0,ORGANIZATION|EQUINOR|6
3a5eae72-7a89-4081-a76c-eb5260b3e088,67557841-1512-4a50-9faf-446b70bb1866,LOCATION,MISSING WORKPLACE: WORKPLACE - YARDS/BASES AND LOCATION: ALBANIA. PLEASE UPDATE LOOKUP TABLE.,MISSING WORKPLACE: WORKPLACE - YARDS/BASES AND LOCATION: GREECE. PLEASE UPDATE LOOKUP TABLE.,0.9517241379310345,,,1.0,LOCATION|MISSING|21
f697c5c5-6d1b-45af-b23d-9526e79258be,d00687c4-28c8-4b50-ba82-312500ddcd2d,INCIDENT_TYPE,INCIDENT 647020 - NEAR MISS - 073105 BLOCK H - 10.08.19 - DEEP ORIENT - ENTANGLEMENT OF CRANE WHIP LINE HOOK IN THE VLS GUTTER,INCIDENT 647020 - NEAR MISS - 073105 BLOCK H -10.08.19 - DEEP ORIENT - ENTANGLEMENT OF CRANE WHIP LINE HOOK IN THE VLS GUTTER,1.0,647020|073105|10|08|19,647020|073105|10|08|19,1.0,INCIDENT_TYPE|INCIDENT|29
7792711a-e377-491b-a0dd-4b10143a566c,c16a33ac-60fd-4898-9491-af0c77d2482b,INCIDENT_TYPE,INCIDENT 730546 - FAC-081502C001-BP PLATINA-ANGOLA-SKANDI VITORIA-02.10.2021-CRANE HEADACHE BALL CONTACT WITH RIGGERS ARM,INCIDENT_730546 - FAC-081502C001-BP PLATINA-ANGOLA-SKANDI VITORIA-02.10.2021-CRANE HEADACHE BALL CONTACT WITH RIGGERS ARM,1.0,730546|081502|001|02|10|2021,730546|081502|001|02|10|2021,1.0,INCIDENT_TYPE|INCIDENT|29
33cf1cfa-18b1-4e94-bde5-a9b420c1e880,0bdcc1be-b067-4c6d-bb80-6c5c74e59841,EQUIPMENT,LED LIGHT,LED LIGHTS,0.9473684210526315,,,1.0,EQUIPMENT|LED|2
5a305468-b0c5-44ec-9e84-70b531019679,be0809f1-829f-45a9-8d70-93e51112e4e0,LOCATION,CLAD,CLAD 16,1.0,,16,0.0,LOCATION|CLAD|1
5a305468-b0c5-44ec-9e84-70b531019679,93413501-5443-431f-926b-6e6b4f031cc6,LOCATION,CLAD,CLAD 19,1.0,,19,0.0,LOCATION|CLAD|1
5a305468-b0c5-44ec-9e84-70b531019679,4e48a948-302f-4b47-9069-7539f7469f12,LOCATION,CLAD,CLAD 7,1.0,,7,0.0,LOCATION|CLAD|1
5a305468-b0c5-44ec-9e84-70b531019679,1ccc6715-76a1-4acf-a6cb-fc9683a355fe,LOCATION,CLAD,CLAD 09,1.0,,09,0.0,LOCATION|CLAD|1
5a305468-b0c5-44ec-9e84-70b531019679,d663d308-d7e9-4800-bec1-5524d782becd,LOCATION,CLAD,CLAD 07,1.0,,07,0.0,LOCATION|CLAD|1
4e48a948-302f-4b47-9069-7539f7469f12,d663d308-d7e9-4800-bec1-5524d782becd,LOCATION,CLAD 7,CLAD 07,0.923076923076923,7,07,0.0,LOCATION|CLAD|1
2da317ca-ef8b-483a-82fb-ea0db6fcfe59,290ef883-9a4a-4d2b-914f-899c3575548c,EQUIPMENT,LIEBHERR-1130,LIEBHERR LR1130,0.9285714285714286,1130,1130,1.0,EQUIPMENT|LIEBHERR|3
290ef883-9a4a-4d2b-914f-899c3575548c,89d1668c-d43e-447b-812e-82a1c19a89cd,EQUIPMENT,LIEBHERR LR1130,LIEBHERR LR1350,0.9333333333333332,1130,1350,0.0,EQUIPMENT|LIEBHERR|3
72844096-dcab-4a56-bd5d-9b41798f001b,8574e228-7e38-427e-8562-5f8536bbc8b8,EQUIPMENT,COMPRESSOR B TRAIN 2,COMPRESSOR А TRAIN 2,0.95,2,2,1.0,EQUIPMENT|COMPRESSOR|5
b742e202-2e7b-4f57-a9a6-9c15b7be7509,c456c706-d6de-420d-834f-48a6afb6e9ab,LOCATION,"SKANDI AFRICA, ABERDEEN, UK, EUROPE, TECHNIPFMC","SKANDI AFRICA - ABERDEEN, UK, EUROPE, TECHNIPFMC",1.0,,,1.0,LOCATION|SKANDI|10
69565007-0e66-460d-a6f5-04caa124f0c9,031952d7-c44e-4aa6-9dcd-bbddd8cc2f3c,EQUIPMENT,CRANE 10,CRANE 100,0.9411764705882354,10,100,0.0,EQUIPMENT|CRANE|2
69565007-0e66-460d-a6f5-04caa124f0c9,c7763745-dd19-4470-84bb-3cc48b6729ae,EQUIPMENT,CRANE 10,CRANE 101,0.9411764705882354,10,101,0.0,EQUIPMENT|CRANE|2
69565007-0e66-460d-a6f5-04caa124f0c9,66fa327b-a568-4a69-b408-20838c01721a,EQUIPMENT,CRANE 10,CRANE 102,0.9411764705882354,10,102,0.0,EQUIPMENT|CRANE|2
69565007-0e66-460d-a6f5-04caa124f0c9,1a4cde32-5f35-499f-84f3-8d137fe4d785,EQUIPMENT,CRANE 10,CRANE 103,0.9411764705882354,10,103,0.0,EQUIPMENT|CRANE|2
69565007-0e66-460d-a6f5-04caa124f0c9,5404b839-d1f3-4a9b-b19c-577a0bc7ab49,EQUIPMENT,CRANE 10,CRANE 104,0.9411764705882354,10,104,0.0,EQUIPMENT|CRANE|2
69565007-0e66-460d-a6f5-04caa124f0c9,43e27f07-b251-4c7f-949d-73c0526f219d,EQUIPMENT,CRANE 10,CRANE 105,0.9411764705882354,10,105,0.0,EQUIPMENT|CRANE|2
69565007-0e66-460d-a6f5-04caa124f0c9,5bfbf18a-bd41-4ec9-abb9-d2156e5d6808,EQUIPMENT,CRANE 10,CRANE 106,0.9411764705882354,10,106,0.0,EQUIPMENT|CRANE|2
69565007-0e66-460d-a6f5-04caa124f0c9,4f7c28b1-bae6-4b32-a9d5-1ae02d664924,EQUIPMENT,CRANE 10,CRANE 107,0.9411764705882354,10,107,0.0,EQUIPMENT|CRANE|2
69565007-0e66-460d-a6f5-04caa124f0c9,b635ad12-0e51-47cf-baaf-9f56ebd580ac,EQUIPMENT,CRANE 10,CRANE 108,0.9411764705882354,10,108,0.0,EQUIPMENT|CRANE|2
69565007-0e66-460d-a6f5-04caa124f0c9,9283568a-cdcc-420b-a7d4-8f95892e6188,EQUIPMENT,CRANE 10,CRANE 109,0.9411764705882354,10,109,0.0,EQUIPMENT|CRANE|2
69565007-0e66-460d-a6f5-04caa124f0c9,33ee35a7-80b2-42b7-8407-c25e69be4dfb,EQUIPMENT,CRANE 10,CRANE 110,0.9411764705882354,10,110,0.0,EQUIPMENT|CRANE|2
69565007-0e66-460d-a6f5-04caa124f0c9,dbfbd5bc-1676-4a73-8802-88e4d66b07d4,EQUIPMENT,CRANE 10,CRANE 120,0.9411764705882354,10,120,0.0,EQUIPMENT|CRANE|2
c923c5ca-a857-4198-a4d3-9f19e1775691,c7763745-dd19-4470-84bb-3cc48b6729ae,EQUIPMENT,CRANE 11,CRANE 101,0.9411764705882354,11,101,0.0,EQUIPMENT|CRANE|2
c923c5ca-a857-4198-a4d3-9f19e1775691,33ee35a7-80b2-42b7-8407-c25e69be4dfb,EQUIPMENT,CRANE 11,CRANE 110,0.9411764705882354,11,110,0.0,EQUIPMENT|CRANE|2
c923c5ca-a857-4198-a4d3-9f19e1775691,96526926-54fe-4bee-a3d1-1467b0855dc2,EQUIPMENT,CRANE 11,CRANE 111,0.9411764705882354,11,111,0.0,EQUIPMENT|CRANE|2
c923c5ca-a857-4198-a4d3-9f19e1775691,f2b9ecd9-8549-4726-841a-7976ce6704c1,EQUIPMENT,CRANE 11,CRANE 112,0.9411764705882354,11,112,0.0,EQUIPMENT|CRANE|2
c923c5ca-a857-4198-a4d3-9f19e1775691,683d7ec1-71ca-477e-bc04-09f60b8ae8a2,EQUIPMENT,CRANE 11,CRANE 113,0.9411764705882354,11,113,0.0,EQUIPMENT|CRANE|2
c923c5ca-a857-4198-a4d3-9f19e1775691,04000637-2827-4bd9-b50f-094439a48bf4,EQUIPMENT,CRANE 11,CRANE 114,0.9411764705882354,11,114,0.0,EQUIPMENT|CRANE|2
c923c5ca-a857-4198-a4d3-9f19e1775691,231ac3bc-1f17-4769-8d0b-c98069fb1072,EQUIPMENT,CRANE 11,CRANE 115,0.9411764705882354,11,115,0.0,EQUIPMENT|CRANE|2
c923c5ca-a857-4198-a4d3-9f19e1775691,e4d54d73-0684-4afd-8d7e-27637d3bfda2,EQUIPMENT,CRANE 11,CRANE 116,0.9411764705882354,11,116,0.0,EQUIPMENT|CRANE|2
c923c5ca-a857-4198-a4d3-9f19e1775691,63458813-327b-4bee-845b-f6b5c06c6f2a,EQUIPMENT,CRANE 11,CRANE 117,0.9411764705882354,11,117,0.0,EQUIPMENT|CRANE|2
c923c5ca-a857-4198-a4d3-9f19e1775691,6c5670c7-754c-43d9-b89a-4e57dfbb3e2a,EQUIPMENT,CRANE 11,CRANE 118,0.9411764705882354,11,118,0.0,EQUIPMENT|CRANE|2
c923c5ca-a857-4198-a4d3-9f19e1775691,4ad30e83-cac8-4020-8368-2fb44d6169af,EQUIPMENT,CRANE 11,CRANE 119,0.9411764705882354,11,119,0.0,EQUIPMENT|CRANE|2
a2d06a7a-70de-4a2e-83f4-42b032fb5946,66fa327b-a568-4a69-b408-20838c01721a,EQUIPMENT,CRANE 12,CRANE 102,0.9411764705882354,12,102,0.0,EQUIPMENT|CRANE|2
a2d06a7a-70de-4a2e-83f4-42b032fb5946,f2b9ecd9-8549-4726-841a-7976ce6704c1,EQUIPMENT,CRANE 12,CRANE 112,0.9411764705882354,12,112,0.0,EQUIPMENT|CRANE|2
a2d06a7a-70de-4a2e-83f4-42b032fb5946,dbfbd5bc-1676-4a73-8802-88e4d66b07d4,EQUIPMENT,CRANE 12,CRANE 120,0.9411764705882354,12,120,0.0,EQUIPMENT|CRANE|2
def4b4c3-1994-41ab-a744-2f32a3e05d88,1a4cde32-5f35-499f-84f3-8d137fe4d785,EQUIPMENT,CRANE 13,CRANE 103,0.9411764705882354,13,103,0.0,EQUIPMENT|CRANE|2
def4b4c3-1994-41ab-a744-2f32a3e05d88,683d7ec1-71ca-477e-bc04-09f60b8ae8a2,EQUIPMENT,CRANE 13,CRANE 113,0.9411764705882354,13,113,0.0,EQUIPMENT|CRANE|2
3dc7935e-7617-45cb-b0f8-4ec4c58601fa,5404b839-d1f3-4a9b-b19c-577a0bc7ab49,EQUIPMENT,CRANE 14,CRANE 104,0.9411764705882354,14,104,0.0,EQUIPMENT|CRANE|2
3dc7935e-7617-45cb-b0f8-4ec4c58601fa,04000637-2827-4bd9-b50f-094439a48bf4,EQUIPMENT,CRANE 14,CRANE 114,0.9411764705882354,14,114,0.0,EQUIPMENT|CRANE|2
38b6912f-5e7e-4240-8da7-3ccecc19ab0f,43e27f07-b251-4c7f-949d-73c0526f219d,EQUIPMENT,CRANE 15,CRANE 105,0.9411764705882354,15,105,0.0,EQUIPMENT|CRANE|2
38b6912f-5e7e-4240-8da7-3ccecc19ab0f,231ac3bc-1f17-4769-8d0b-c98069fb1072,EQUIPMENT,CRANE 15,CRANE 115,0.9411764705882354,15,115,0.0,EQUIPMENT|CRANE|2
bf06b5c1-26c2-4a95-af9b-de037905c03f,5bfbf18a-bd41-4ec9-abb9-d2156e5d6808,EQUIPMENT,CRANE 16,CRANE 106,0.9411764705882354,16,106,0.0,EQUIPMENT|CRANE|2
bf06b5c1-26c2-4a95-af9b-de037905c03f,e4d54d73-0684-4afd-8d7e-27637d3bfda2,EQUIPMENT,CRANE 16,CRANE 116,0.9411764705882354,16,116,0.0,EQUIPMENT|CRANE|2
21bb131d-aab3-44c3-85cb-0f7f65d07b4d,4f7c28b1-bae6-4b32-a9d5-1ae02d664924,EQUIPMENT,CRANE 17,CRANE 107,0.9411764705882354,17,107,0.0,EQUIPMENT|CRANE|2
21bb131d-aab3-44c3-85cb-0f7f65d07b4d,63458813-327b-4bee-845b-f6b5c06c6f2a,EQUIPMENT,CRANE 17,CRANE 117,0.9411764705882354,17,117,0.0,EQUIPMENT|CRANE|2
8928f9b6-1105-4ebd-8e54-49202048633b,b635ad12-0e51-47cf-baaf-9f56ebd580ac,EQUIPMENT,CRANE 18,CRANE 108,0.9411764705882354,18,108,0.0,EQUIPMENT|CRANE|2
8928f9b6-1105-4ebd-8e54-49202048633b,6c5670c7-754c-43d9-b89a-4e57dfbb3e2a,EQUIPMENT,CRANE 18,CRANE 118,0.9411764705882354,18,118,0.0,EQUIPMENT|CRANE|2
1f5b98b1-2d0c-48e2-b3a0-61c601cee9c1,9283568a-cdcc-420b-a7d4-8f95892e6188,EQUIPMENT,CRANE 19,CRANE 109,0.9411764705882354,19,109,0.0,EQUIPMENT|CRANE|2
1f5b98b1-2d0c-48e2-b3a0-61c601cee9c1,4ad30e83-cac8-4020-8368-2fb44d6169af,EQUIPMENT,CRANE 19,CRANE 119,0.9411764705882354,19,119,0.0,EQUIPMENT|CRANE|2
7b54f86f-ed43-4faf-9921-18dea8b8a9d3,dbfbd5bc-1676-4a73-8802-88e4d66b07d4,EQUIPMENT,CRANE 20,CRANE 120,0.9411764705882354,20,120,0.0,EQUIPMENT|CRANE|2
ed95baac-7c1a-4edd-98e4-cdb9052ec63a,fe85098c-c072-4115-ac3e-569e3f2c7848,LOCATION,EVANTON SPOOLBASE,EVANTON (SPOOLBASE),1.0,,,1.0,LOCATION|EVANTON|4
503081e0-237c-4aea-922e-2eacf5c0b7fd,94a97d28-caa9-4845-9c53-501298b2ec82,ORGANIZATION,CHRISTOPHER WILSON,CHRISTOPHER PILON,0.9142857142857143,,,1.0,ORGANIZATION|CHRISTOPHER|4
375ac8ec-6d07-499d-a07d-6d17b9e10bb1,e1d36ce6-9122-4994-902c-0e00d670c7a9,EQUIPMENT,10 TON FORKLIFT,10-TON FORKLIFT,1.0,10,10,1.0,EQUIPMENT|10|3
d6ace263-eea1-44de-94fd-0e3ef55e0aa4,c430b08f-21c6-422d-bed1-dcb09cc45d3a,EQUIPMENT,JIB CRANE,JIB CRANES,0.9473684210526315,,,1.0,EQUIPMENT|JIB|2
d6ace263-eea1-44de-94fd-0e3ef55e0aa4,50b5d610-00e3-4747-80d1-a0e05e61f827,EQUIPMENT,JIB CRANE,JIB CRANE 5,1.0,,5,0.0,EQUIPMENT|JIB|2
d6ace263-eea1-44de-94fd-0e3ef55e0aa4,5be9ffd1-c001-4b9e-bdf3-51bf15723c0e,EQUIPMENT,JIB CRANE,JIB-CRANE,1.0,,,1.0,EQUIPMENT|JIB|2
c430b08f-21c6-422d-bed1-dcb09cc45d3a,5be9ffd1-c001-4b9e-bdf3-51bf15723c0e,EQUIPMENT,JIB CRANES,JIB-CRANE,0.9473684210526315,,,1.0,EQUIPMENT|JIB|2
50b5d610-00e3-4747-80d1-a0e05e61f827,5be9ffd1-c001-4b9e-bdf3-51bf15723c0e,EQUIPMENT,JIB CRANE 5,JIB-CRANE,1.0,5,,0.0,EQUIPMENT|JIB|2
1412e742-e639-4405-88de-523d022f8f7c,056ea271-ab28-471d-92a0-5f092955cf33,LOCATION,BUILDING 1 YARD,BUILDING 3 YARD,0.9333333333333332,1,3,0.0,LOCATION|BUILDING|3
c24e6eac-e7a2-4042-b7ea-6537dd7f0c78,cb90c020-e7ee-42d1-80cf-82e8a5f9cbd5,LOCATION,BUILDING S07,BUILDING S01,0.9166666666666667,07,01,0.0,LOCATION|BUILDING|3
3bae071b-1fef-4905-a674-780dd1cc7b55,cb90c020-e7ee-42d1-80cf-82e8a5f9cbd5,LOCATION,BUILDING S15,BUILDING S01,0.9166666666666667,15,01,0.0,LOCATION|BUILDING|3
95b4a937-0596-49d8-a46b-0ae581845da0,d95d46be-5954-40b8-a9e3-1b63b645e977,EQUIPMENT,ICE PACKS,ICE PACK,0.9411764705882354,,,1.0,EQUIPMENT|ICE|2
77b5424d-293e-4ad3-95c5-e646dbadac33,c5ca7591-7507-4397-ba3f-0b98cafe0287,EQUIPMENT,GATE,GATE # 6,1.0,,6,0.0,EQUIPMENT|GATE|1
77b5424d-293e-4ad3-95c5-e646dbadac33,032a3afc-3536-454b-a3a8-ff2d191af76c,EQUIPMENT,GATE,GATE #6,1.0,,6,0.0,EQUIPMENT|GATE|1
c5ca7591-7507-4397-ba3f-0b98cafe0287,032a3afc-3536-454b-a3a8-ff2d191af76c,EQUIPMENT,GATE # 6,GATE #6,1.0,6,6,1.0,EQUIPMENT|GATE|1
e651b40d-1298-461c-bf2f-b7e456f3f30f,34497f3b-0953-44c8-a2a9-e9d5ee27cd73,INCIDENT_TYPE,NEAR MISS 547293 - INJURY,NEAR MISS 517473 - INJURY,0.9130434782608695,547293,517473,0.0,INCIDENT_TYPE|NEAR|5
833f54aa-08c8-4ffc-b09e-fd3e71e37288,091af4e4-135e-4e69-b12d-d81fa7aec516,BODY_PART,LEFT HAND FINGER,LEFT HAND V FINGER,1.0,,,1.0,BODY_PART|LEFT|4
833f54aa-08c8-4ffc-b09e-fd3e71e37288,28261a9b-1451-40c7-a4f9-d17035bd9e9e,BODY_PART,LEFT HAND FINGER,LEFT HAND FINGERS,0.9696969696969697,,,1.0,BODY_PART|LEFT|4
